voxel_index,fiber_index,true_n_fibers,est_n_fibers,true_theta,true_phi,true_v,est_theta_matched,est_phi_matched,est_v_matched,acc,true_angular_separation,est_angular_separation,vol_frac,method,experiment
1331,0.0,2.0,2.0,0.7996377,3.1022794,0.5,0.84106867056793,3.0434178831651115,0.9445480322382936,0.9752117348202888,0.028274412249897286,1.2280648767035935,0.5,DeepFixel Spherical CNN,angle
1331,1.0,2.0,2.0,0.8014582,3.1415927,0.5,0.8410686705679301,-1.472621556370216,0.0075460930681026,0.0561133761582261,0.028274412249897286,1.2280648767035935,0.5,DeepFixel Spherical CNN,angle
1332,0.0,2.0,2.0,1.7264959,3.113389,0.5,1.4033482475752073,-0.0981747704246809,0.751933277056736,0.9660131508892932,0.02827427410998615,2.974144574370104,0.5,DeepFixel Spherical CNN,angle
1332,1.0,2.0,2.0,1.7313657,3.1415927,0.5,1.5707963267948966,3.0434178831651115,0.2031917026072097,0.7708916300360477,0.02827427410998615,2.974144574370104,0.5,DeepFixel Spherical CNN,angle
1333,0.0,2.0,2.0,2.3128107,3.1033335,0.5,0.8410686705679301,-0.0981747704246809,0.9622376107271816,0.9852068219347776,0.02827431436658607,1.2280648767035935,0.5,DeepFixel Spherical CNN,angle
1333,1.0,2.0,2.0,2.3110998,3.1415927,0.5,0.8410686705679301,1.6689710972195777,0.007391564063957,0.0545053233126716,0.02827431436658607,1.2280648767035935,0.5,DeepFixel Spherical CNN,angle
1334,0.0,2.0,2.0,1.8518046,3.1458223,0.5,1.318116071652818,0.0,0.9513330401794527,0.994276314061046,0.028274388308935396,1.309286835009957,0.5,DeepFixel Spherical CNN,angle
1334,1.0,2.0,2.0,1.8797879,3.1415927,0.5,0.7305737448965522,1.45859658916669,0.0040921952597684,0.0176326012971522,0.028274388308935396,1.309286835009957,0.5,DeepFixel Spherical CNN,angle
1335,0.0,2.0,2.0,1.9187613,3.1263857,0.5,1.141020895490369,0.0,0.9183741431747856,0.9524793965782228,0.028274285299782768,2.7014290682890056,0.5,DeepFixel Spherical CNN,angle
1335,1.0,2.0,2.0,1.9431933,3.1415927,0.5,1.5707963267948966,3.0434178831651115,0.01021820944315,0.2497102609269979,0.028274285299782768,2.7014290682890056,0.5,DeepFixel Spherical CNN,angle
1336,0.0,2.0,2.0,2.137746,3.1104007,0.5,0.9479697413828938,0.0,0.9499271471631086,0.973692770826278,0.02827440626470191,1.979600010465517,0.5,DeepFixel Spherical CNN,angle
1336,1.0,2.0,2.0,2.1483212,3.1415927,0.5,1.2309594173407747,2.454369260617025,0.0046282673474586,0.0562111447467889,0.02827440626470191,1.979600010465517,0.5,DeepFixel Spherical CNN,angle
1337,0.0,2.0,2.0,1.1269019,3.1674232,0.5,1.141020895490369,3.141592653589793,0.9305563800425396,0.9947786222781612,0.028274242252974594,2.7014290682890056,0.5,DeepFixel Spherical CNN,angle
1337,1.0,2.0,2.0,1.142752,3.1415927,0.5,1.5707963267948966,0.098174770424681,0.0045938612732239,0.1144851165728617,0.028274242252974594,2.7014290682890056,0.5,DeepFixel Spherical CNN,angle
1338,0.0,2.0,2.0,2.0514097,3.1097052,0.5,1.141020895490369,0.0,0.931046625747012,0.9763439374920342,0.028274452912957514,1.229369833537422,0.5,DeepFixel Spherical CNN,angle
1338,1.0,2.0,2.0,2.0517802,3.1415927,0.5,1.141020895490369,1.3744467859455345,0.0055616776154159,0.0423284342746384,0.028274452912957514,1.229369833537422,0.5,DeepFixel Spherical CNN,angle
1339,0.0,2.0,2.0,1.5822984,3.1591043,0.5,1.4873662401842815,0.0,0.8810045222727426,0.962096451040448,0.028274332520731586,1.0849025073889584,0.5,DeepFixel Spherical CNN,angle
1339,1.0,2.0,2.0,1.6045009,3.1415927,0.5,0.4111378623223478,-0.1963495408493625,0.0158292477729302,0.056385302838443,0.028274332520731586,1.0849025073889584,0.5,DeepFixel Spherical CNN,angle
1340,0.0,2.0,2.0,2.2841053,4.5549097,0.5,0.84106867056793,1.4726215563702154,0.5171600791839447,0.9843145397818596,1.2566369679973963,1.331103295770094,0.5,DeepFixel Spherical CNN,angle
1340,1.0,2.0,2.0,1.8747813,3.1415927,0.5,1.318116071652818,0.0,0.4201539049165311,0.9816796079798016,1.2566369679973963,1.331103295770094,0.5,DeepFixel Spherical CNN,angle
1341,0.0,2.0,2.0,1.479997,2.2935627,0.5,1.4873662401842815,2.356194490192345,0.4334075413331135,0.9726040346913724,1.256637043508694,1.9748808672097484,0.5,DeepFixel Spherical CNN,angle
1341,1.0,2.0,2.0,2.521481,3.1415927,0.5,0.6223684885550205,-0.1308996938995748,0.3987424817067529,0.959876936781556,1.256637043508694,1.9748808672097484,0.5,DeepFixel Spherical CNN,angle
1342,0.0,2.0,2.0,1.4729303,4.0820727,0.5,1.4873662401842815,-2.1598449493429825,0.3914660491622958,0.986772519163583,1.2566370422927848,1.9465330205508415,0.5,DeepFixel Spherical CNN,angle
1342,1.0,2.0,2.0,2.43009,3.1415927,0.5,0.7305737448965522,0.1121997376282069,0.318912288071913,0.9595928491650098,1.2566370422927848,1.9465330205508415,0.5,DeepFixel Spherical CNN,angle
1343,0.0,2.0,2.0,0.2753161,3.6426947,0.5,0.204480198968535,-2.748893571891069,0.4255873335699318,0.960819638300582,1.2566370991683142,1.2989130363604382,0.5,DeepFixel Spherical CNN,angle
1343,1.0,2.0,2.0,1.4966973,3.1415927,0.5,1.4873662401842815,3.141592653589793,0.4889504423317717,0.9993906333601522,1.2566370991683142,1.2989130363604382,0.5,DeepFixel Spherical CNN,angle
1344,0.0,2.0,2.0,0.44420254,1.5227486,0.5,0.4111378623223478,1.3744467859455345,0.4349988275290543,0.9662986662719236,1.2566371551109536,1.2544812443138227,0.5,DeepFixel Spherical CNN,angle
1344,1.0,2.0,2.0,1.198749,3.1415927,0.5,1.141020895490369,3.141592653589793,0.4959880521703824,0.9768401579666368,1.2566371551109536,1.2544812443138227,0.5,DeepFixel Spherical CNN,angle
1345,0.0,2.0,2.0,0.4081252,1.8905612,0.5,0.4111378623223478,1.7671458676442586,0.4556543484449206,0.9831315332713074,1.2566370657416557,1.261215721138282,0.5,DeepFixel Spherical CNN,angle
1345,1.0,2.0,2.0,1.3657707,3.1415927,0.5,1.318116071652818,3.141592653589793,0.4417596176241989,0.9841812900431788,1.2566370657416557,1.261215721138282,0.5,DeepFixel Spherical CNN,angle
1346,0.0,2.0,2.0,1.1669337,4.4947786,0.5,1.141020895490369,-1.767145867644259,0.5263489993679622,0.9926711089211824,1.2566368241068262,1.2912872741713004,0.5,DeepFixel Spherical CNN,angle
1346,1.0,2.0,2.0,1.2605655,3.1415927,0.5,1.318116071652818,3.141592653589793,0.4209842283525439,0.9769813389504224,1.2566368241068262,1.2912872741713004,0.5,DeepFixel Spherical CNN,angle
1347,0.0,2.0,2.0,0.52232116,3.931307,0.5,0.5160163873553204,-2.356194490192345,0.3879381954758801,0.9996896757707728,1.256636972422792,1.8495980274746884,0.5,DeepFixel Spherical CNN,angle
1347,1.0,2.0,2.0,1.6190675,3.1415927,0.5,1.4873662401842815,0.0,0.3502521171663549,0.9913701257855384,1.256636972422792,1.8495980274746884,0.5,DeepFixel Spherical CNN,angle
1348,0.0,2.0,2.0,2.8056288,2.0010943,0.5,0.3073950510845033,-1.3089969389957476,0.4533735842553153,0.9747015295495952,1.2566371631593554,1.2512802759487198,0.5,DeepFixel Spherical CNN,angle
1348,1.0,2.0,2.0,1.7559935,3.1415927,0.5,1.318116071652818,0.0,0.4774980764378914,0.968435267859463,1.2566371631593554,1.2512802759487198,0.5,DeepFixel Spherical CNN,angle
1349,0.0,2.0,2.0,1.605322,2.9825013,0.5,1.4873662401842815,-0.1963495408493634,0.3068935480266996,0.9737922871503444,1.256637031155634,1.3182743980810117,0.5,DeepFixel Spherical CNN,angle
1349,1.0,2.0,2.0,2.8582468,3.1415927,0.5,0.204480198968535,0.3926990816987241,0.2962804728406662,0.899162522624942,1.256637031155634,1.3182743980810117,0.5,DeepFixel Spherical CNN,angle
1350,0.0,2.0,2.0,2.4490027,3.1624064,0.5,0.7305737448965522,0.1121997376282069,0.9386132367192906,0.96537269221095,0.028274506625359908,1.1545024840208675,0.5,DeepFixel Spherical CNN,angle
1350,1.0,2.0,2.0,2.4740665,3.1415927,0.5,0.6223684885550205,2.2252947962927703,0.0072358233630094,0.0563752972087318,0.028274506625359908,1.1545024840208675,0.5,DeepFixel Spherical CNN,angle
1351,0.0,2.0,2.0,1.5155518,3.1509056,0.5,1.4873662401842815,3.141592653589793,0.5471952586688236,0.9938466080102436,0.028274301016097278,3.0128429838088286,0.5,DeepFixel Spherical CNN,angle
1351,1.0,2.0,2.0,1.5422513,3.1415927,0.5,1.5707963267948966,0.098174770424681,0.4022933299953892,0.9284851932928738,0.028274301016097278,3.0128429838088286,0.5,DeepFixel Spherical CNN,angle
1352,0.0,2.0,2.0,2.4165285,3.12753,0.5,0.7305737448965522,-0.1121997376282071,0.9336895242250904,0.9702442101916328,0.028274341731018143,1.2663496876084848,0.5,DeepFixel Spherical CNN,angle
1352,1.0,2.0,2.0,2.44327,3.1415927,0.5,0.8410686705679301,1.86532063806894,0.0064168248888361,0.0493455904880284,0.028274341731018143,1.2663496876084848,0.5,DeepFixel Spherical CNN,angle
1353,0.0,2.0,2.0,2.3023121,3.1746318,0.5,0.8410686705679301,0.098174770424681,0.9612247105099756,0.9835914275014468,0.028274376956089836,1.1102423351135742,0.5,DeepFixel Spherical CNN,angle
1353,1.0,2.0,2.0,2.3165507,3.1415927,0.5,0.8410686705679301,1.6689710972195777,0.0064277510711584,0.0549162701688311,0.028274376956089836,1.1102423351135742,0.5,DeepFixel Spherical CNN,angle
1354,0.0,2.0,2.0,1.5980191,3.1456654,0.5,1.4873662401842815,0.0,0.9030882073864844,0.9779219182119934,0.028274335406460294,1.0849025073889584,0.5,DeepFixel Spherical CNN,angle
1354,1.0,2.0,2.0,1.6259991,3.1415927,0.5,0.4111378623223478,-0.1963495408493625,0.0137005513054843,0.0550103958155243,0.028274335406460294,1.0849025073889584,0.5,DeepFixel Spherical CNN,angle
1355,0.0,2.0,2.0,0.63960814,3.1085517,0.5,0.6223684885550205,3.010692959690218,0.9461146146734988,0.974804212256419,0.028274370808138917,1.0584376892855494,0.5,DeepFixel Spherical CNN,angle
1355,1.0,2.0,2.0,0.61908233,3.1415927,0.5,0.6223684885550205,0.916297857297023,0.0070790175222096,0.0525524530869767,0.028274370808138917,1.0584376892855494,0.5,DeepFixel Spherical CNN,angle
1356,0.0,2.0,2.0,0.56358695,3.0984333,0.5,0.5160163873553204,2.9845130209103035,0.9011280495321856,0.960709923909558,0.028274290967902904,1.0180918027760426,0.5,DeepFixel Spherical CNN,angle
1356,1.0,2.0,2.0,0.5467923,3.1415927,0.5,0.5160163873553204,0.1570796326794896,0.005944988868365,0.0411844633022064,0.028274290967902904,1.0180918027760426,0.5,DeepFixel Spherical CNN,angle
1357,0.0,2.0,2.0,0.72362554,3.1043823,0.5,0.7305737448965522,3.029392915961586,0.9325591158550136,0.9823716762353272,0.028274332463717456,1.2663496876084845,0.5,DeepFixel Spherical CNN,angle
1357,1.0,2.0,2.0,0.70940244,3.1415927,0.5,0.8410686705679301,-1.2762720155208538,0.0064683426981907,0.0474190565469613,0.028274332463717456,1.2663496876084845,0.5,DeepFixel Spherical CNN,angle
1358,0.0,2.0,2.0,1.8509767,3.1610303,0.5,1.318116071652818,0.0,0.9598716329659218,0.9922635759786972,0.02827425874295655,2.1155690407260104,0.5,DeepFixel Spherical CNN,angle
1358,1.0,2.0,2.0,1.8298005,3.1415927,0.5,1.141020895490369,-2.3561944901923453,0.0033456638130765,0.0278152483803505,0.02827425874295655,2.1155690407260104,0.5,DeepFixel Spherical CNN,angle
1359,0.0,2.0,2.0,1.7555088,3.1321204,0.5,1.318116071652818,0.0,0.8057907235814906,0.9673985191066732,0.028274352086449312,2.8708908583807307,0.5,DeepFixel Spherical CNN,angle
1359,1.0,2.0,2.0,1.7288193,3.1415927,0.5,1.5707963267948966,3.0434178831651115,0.1390526029657453,0.7757408684114802,0.028274352086449312,2.8708908583807307,0.5,DeepFixel Spherical CNN,angle
1360,0.0,2.0,2.0,2.1973233,3.1416478,0.5,0.9479697413828938,0.0,0.9612987912621206,0.9999041375860462,0.025132738905521937,1.96217028515175,0.5,DeepFixel Spherical CNN,angle
1360,1.0,2.0,2.0,2.222456,3.1415927,0.5,1.0471975511965976,-2.84706834231575,0.005203293640754,0.0443789132972941,0.025132738905521937,1.96217028515175,0.5,DeepFixel Spherical CNN,angle
1361,0.0,2.0,2.0,2.4752169,3.179231,0.5,0.7305737448965522,0.1121997376282069,0.937148156366778,0.9557116019370584,0.025132732496076702,1.1545024840208675,0.5,DeepFixel Spherical CNN,angle
1361,1.0,2.0,2.0,2.4660463,3.1415927,0.5,0.6223684885550205,2.2252947962927703,0.007622217349917,0.0561600088014483,0.025132732496076702,1.1545024840208675,0.5,DeepFixel Spherical CNN,angle
1362,0.0,2.0,2.0,1.2353421,3.1516418,0.5,1.2309594173407747,-3.043417883165112,0.909820639305608,0.9521955772205294,0.025132774369485102,2.8017557441356713,0.5,DeepFixel Spherical CNN,angle
1362,1.0,2.0,2.0,1.2585994,3.1415927,0.5,1.5707963267948966,0.098174770424681,0.0138808424610534,0.4073598833680958,0.025132774369485102,2.8017557441356713,0.5,DeepFixel Spherical CNN,angle
1363,0.0,2.0,2.0,0.7066008,3.1245368,0.5,0.7305737448965522,3.029392915961586,0.933908710951568,0.9688381005567872,0.025132749781220504,1.2663496876084845,0.5,DeepFixel Spherical CNN,angle
1363,1.0,2.0,2.0,0.7290913,3.1415927,0.5,0.8410686705679301,-1.2762720155208538,0.0065695611589356,0.0434504104478703,0.025132749781220504,1.2663496876084845,0.5,DeepFixel Spherical CNN,angle
1364,0.0,2.0,2.0,2.35379,3.1636777,0.5,0.8410686705679301,0.098174770424681,0.9441687756954276,0.959246790616706,0.025132726344555944,1.2280648767035938,0.5,DeepFixel Spherical CNN,angle
1364,1.0,2.0,2.0,2.3342483,3.1415927,0.5,0.84106867056793,-1.6689710972195784,0.0074647652014327,0.055902888484285,0.025132726344555944,1.2280648767035938,0.5,DeepFixel Spherical CNN,angle
1365,0.0,2.0,2.0,0.7760531,3.116627,0.5,0.7305737448965522,3.029392915961586,0.922039855883742,0.9610996168929022,0.025132725491140432,1.2663496876084845,0.5,DeepFixel Spherical CNN,angle
1365,1.0,2.0,2.0,0.75784457,3.1415927,0.5,0.8410686705679301,-1.2762720155208538,0.0068234748672484,0.0364577901066787,0.025132725491140432,1.2663496876084845,0.5,DeepFixel Spherical CNN,angle
1366,0.0,2.0,2.0,1.7041278,3.1401215,0.5,1.4873662401842815,0.0,0.6781139061202065,0.9826479620027724,0.025132668467224412,3.0128429838088286,0.5,DeepFixel Spherical CNN,angle
1366,1.0,2.0,2.0,1.6790376,3.1415927,0.5,1.5707963267948966,3.0434178831651115,0.284530780578846,0.857523117181486,0.025132668467224412,3.0128429838088286,0.5,DeepFixel Spherical CNN,angle
1367,0.0,2.0,2.0,2.4677563,3.1475058,0.5,0.7305737448965522,0.1121997376282069,0.9411619264876708,0.9454838267543018,0.02513288047081984,1.1545024840208675,0.5,DeepFixel Spherical CNN,angle
1367,1.0,2.0,2.0,2.4429042,3.1415927,0.5,0.6223684885550205,2.2252947962927703,0.0070772491967211,0.0542168614045035,0.02513288047081984,1.1545024840208675,0.5,DeepFixel Spherical CNN,angle
1368,0.0,2.0,2.0,2.1887245,3.1128945,0.5,0.9479697413828938,0.0,0.9689204763242192,0.9960203429466986,0.02513282922599319,1.0799258520008896,0.5,DeepFixel Spherical CNN,angle
1368,1.0,2.0,2.0,2.1797228,3.1415927,0.5,0.4111378623223478,-1.767145867644259,0.002653205584086,0.0514569854538946,0.02513282922599319,1.0799258520008896,0.5,DeepFixel Spherical CNN,angle
1369,0.0,2.0,2.0,1.9705616,3.1634324,0.5,1.141020895490369,0.0,0.9334197541541724,0.9909250815916169,0.025132827736016685,1.2194187616283627,0.5,DeepFixel Spherical CNN,angle
1369,1.0,2.0,2.0,1.9857129,3.1415927,0.5,0.84106867056793,1.4726215563702154,0.0040646900727365,0.0365048845753918,0.025132827736016685,1.2194187616283627,0.5,DeepFixel Spherical CNN,angle
1370,0.0,2.0,2.0,1.8409053,3.1557405,0.5,1.318116071652818,0.0,0.9678012199782384,0.9965698096362712,0.025132708943602665,1.8947937863308677,0.5,DeepFixel Spherical CNN,angle
1370,1.0,2.0,2.0,1.8198177,3.1415927,0.5,0.6223684885550205,-2.7488935718910685,0.0023855316344434,0.0301431328493776,0.025132708943602665,1.8947937863308677,0.5,DeepFixel Spherical CNN,angle
1371,0.0,2.0,2.0,1.3246368,3.123946,0.5,1.318116071652818,3.141592653589793,0.9620161336918984,0.9976570491292994,0.025132786416413953,1.9266700726265134,0.5,DeepFixel Spherical CNN,angle
1371,1.0,2.0,2.0,1.3430059,3.1415927,0.5,1.4873662401842815,1.1780972450961724,0.0059931605461054,0.0433187531665429,0.025132786416413953,1.9266700726265134,0.5,DeepFixel Spherical CNN,angle
1372,0.0,2.0,2.0,0.79999673,3.1074975,0.5,0.84106867056793,3.0434178831651115,0.9433218449876788,0.9730489121679542,0.02513275150665804,1.2280648767035935,0.5,DeepFixel Spherical CNN,angle
1372,1.0,2.0,2.0,0.79391265,3.1415927,0.5,0.8410686705679301,-1.472621556370216,0.0075083734507822,0.0562975510537882,0.02513275150665804,1.2280648767035935,0.5,DeepFixel Spherical CNN,angle
1373,0.0,2.0,2.0,1.9844922,3.1214414,0.5,1.141020895490369,0.0,0.9388961484436548,0.9958294006321782,0.0251328977170597,2.7014290682890056,0.5,DeepFixel Spherical CNN,angle
1373,1.0,2.0,2.0,2.001633,3.1415927,0.5,1.5707963267948966,3.0434178831651115,0.0052776903126793,0.1081364470438559,0.0251328977170597,2.7014290682890056,0.5,DeepFixel Spherical CNN,angle
1374,0.0,2.0,2.0,2.212654,3.1392817,0.5,0.9479697413828938,0.0,0.965228021790363,0.9974423990631972,0.025132726640069592,1.0799258520008896,0.5,DeepFixel Spherical CNN,angle
1374,1.0,2.0,2.0,2.1875908,3.1415927,0.5,0.4111378623223478,-1.767145867644259,0.0026349774351878,0.0497398658771669,0.025132726640069592,1.0799258520008896,0.5,DeepFixel Spherical CNN,angle
1375,0.0,2.0,2.0,2.656768,3.0901318,0.5,0.5160163873553204,-0.1570796326794899,0.8986439955959322,0.9754315520703658,0.025132763843336868,1.236870126902537,0.5,DeepFixel Spherical CNN,angle
1375,1.0,2.0,2.0,2.6497738,3.1415927,0.5,1.5707963267948966,0.6872233929727672,0.0031837986639404,0.0474622642027942,0.025132763843336868,1.236870126902537,0.5,DeepFixel Spherical CNN,angle
1376,0.0,2.0,2.0,2.3926492,3.1169283,0.5,0.7305737448965522,-0.1121997376282071,0.930994531802948,0.9734957013118836,0.02513273262415615,1.2663496876084848,0.5,DeepFixel Spherical CNN,angle
1376,1.0,2.0,2.0,2.3741004,3.1415927,0.5,0.8410686705679301,1.86532063806894,0.0067762484772523,0.0338106784528414,0.02513273262415615,1.2663496876084848,0.5,DeepFixel Spherical CNN,angle
1377,0.0,2.0,2.0,1.5169523,3.1194406,0.5,1.4873662401842815,3.141592653589793,0.9294454319725228,0.990482233065526,0.025132712393732194,1.1358538473055084,0.5,DeepFixel Spherical CNN,angle
1377,1.0,2.0,2.0,1.5050067,3.1415927,0.5,0.6223684885550205,-2.2252947962927703,0.0049686538084673,0.0558532215361988,0.025132712393732194,1.1358538473055084,0.5,DeepFixel Spherical CNN,angle
1378,0.0,2.0,2.0,1.5452477,3.1358657,0.5,1.4873662401842815,3.141592653589793,0.8866386546490885,0.976492297600677,0.025132751140975174,1.0849025073889584,0.5,DeepFixel Spherical CNN,angle
1378,1.0,2.0,2.0,1.5697194,3.1415927,0.5,0.4111378623223478,2.945243112740431,0.0150141949394521,0.0540732659551992,0.025132751140975174,1.0849025073889584,0.5,DeepFixel Spherical CNN,angle
1379,0.0,2.0,2.0,2.6088223,3.0975456,0.5,0.5160163873553204,-0.1570796326794899,0.9225315129895052,0.9758210763702162,0.025132797766891677,1.9026424062379137,0.5,DeepFixel Spherical CNN,angle
1379,1.0,2.0,2.0,2.6207094,3.1415927,0.5,1.4033482475752073,-3.043417883165112,0.0034941545444845,0.0399084984565954,0.025132797766891677,1.9026424062379137,0.5,DeepFixel Spherical CNN,angle
1380,0.0,2.0,2.0,1.5317464,3.1313314,0.5,1.4873662401842815,3.141592653589793,0.8983801712087378,0.9855437814213814,0.02513274920698619,1.0849025073889584,0.5,DeepFixel Spherical CNN,angle
1380,1.0,2.0,2.0,1.5546908,3.1415927,0.5,0.4111378623223478,-2.945243112740431,0.0161333841224149,0.0557831450595455,0.02513274920698619,1.0849025073889584,0.5,DeepFixel Spherical CNN,angle
1381,0.0,2.0,2.0,2.2995408,3.129164,0.5,0.8410686705679301,-0.0981747704246809,0.9534124042759856,0.9716356403019646,0.025132907804443855,1.2280648767035935,0.5,DeepFixel Spherical CNN,angle
1381,1.0,2.0,2.0,2.2762187,3.1415927,0.5,0.8410686705679301,1.6689710972195777,0.0073430948988585,0.0506879761496452,0.025132907804443855,1.2280648767035935,0.5,DeepFixel Spherical CNN,angle
1382,0.0,2.0,2.0,1.5457225,3.162062,0.5,1.4873662401842815,3.141592653589793,0.485952426226454,0.9734591583934428,0.025132830910564247,3.0128429838088286,0.5,DeepFixel Spherical CNN,angle
1382,1.0,2.0,2.0,1.5603104,3.1415927,0.5,1.5707963267948966,0.098174770424681,0.446256641249698,0.9331914935761576,0.025132830910564247,3.0128429838088286,0.5,DeepFixel Spherical CNN,angle
1383,0.0,2.0,2.0,0.70342195,3.1540627,0.5,0.7305737448965522,-3.029392915961586,0.9435294454741652,0.9651806072928676,0.025132692826924003,1.1523450027938784,0.5,DeepFixel Spherical CNN,angle
1383,1.0,2.0,2.0,0.6795801,3.1415927,0.5,0.8410686705679301,-1.2762720155208538,0.0060664885040931,0.0520867713520673,0.025132692826924003,1.1523450027938784,0.5,DeepFixel Spherical CNN,angle
1384,0.0,2.0,2.0,1.2822472,3.1511366,0.5,1.318116071652818,3.141592653589793,0.9296055474992742,0.9904304645776724,0.025132585565210076,2.8708908583807307,0.5,DeepFixel Spherical CNN,angle
1384,1.0,2.0,2.0,1.2588264,3.1415927,0.5,1.5707963267948966,0.098174770424681,0.0159037040474258,0.4079613254023266,0.025132585565210076,2.8708908583807307,0.5,DeepFixel Spherical CNN,angle
1385,0.0,2.0,2.0,1.4205356,3.1665142,0.5,1.4873662401842815,3.141592653589793,0.7112844626424013,0.9648379454577004,0.025132706907547916,3.0128429838088286,0.5,DeepFixel Spherical CNN,angle
1385,1.0,2.0,2.0,1.4254391,3.1415927,0.5,1.5707963267948966,0.098174770424681,0.2337209016037676,0.7989514429906518,0.025132706907547916,3.0128429838088286,0.5,DeepFixel Spherical CNN,angle
1386,0.0,2.0,2.0,1.8743519,3.1676812,0.5,1.318116071652818,0.0,0.9351009681653196,0.977634442160662,0.025132720902346126,1.2463306408388364,0.5,DeepFixel Spherical CNN,angle
1386,1.0,2.0,2.0,1.8778945,3.1415927,0.5,1.4033482475752073,-1.2762720155208536,0.0048928680406738,0.0308580188749104,0.025132720902346126,1.2463306408388364,0.5,DeepFixel Spherical CNN,angle
1387,0.0,2.0,2.0,1.4123585,3.1668448,0.5,1.4873662401842815,3.141592653589793,0.7357480758196594,0.9568097026945668,0.025132730670978775,3.0128429838088286,0.5,DeepFixel Spherical CNN,angle
1387,1.0,2.0,2.0,1.4154496,3.1415927,0.5,1.5707963267948966,0.098174770424681,0.2033810189088592,0.7807726171725884,0.025132730670978775,3.0128429838088286,0.5,DeepFixel Spherical CNN,angle
1388,0.0,2.0,2.0,0.91228807,3.1525595,0.5,0.9479697413828938,3.141592653589793,0.9605952013365148,0.990574396927174,0.025132673456799363,1.96217028515175,0.5,DeepFixel Spherical CNN,angle
1388,1.0,2.0,2.0,0.9358478,3.1415927,0.5,1.0471975511965976,0.2945243112740431,0.0052721461579329,0.0491075165702101,0.025132673456799363,1.96217028515175,0.5,DeepFixel Spherical CNN,angle
1389,0.0,2.0,2.0,1.0604045,3.1381545,0.5,1.141020895490369,3.141592653589793,0.9298628806066483,0.9550794179980296,0.025132675489366672,1.229369833537422,0.5,DeepFixel Spherical CNN,angle
1389,1.0,2.0,2.0,1.085355,3.1415927,0.5,1.141020895490369,-1.767145867644259,0.0063872636740464,0.042803591004498,0.025132675489366672,1.229369833537422,0.5,DeepFixel Spherical CNN,angle
1390,0.0,2.0,2.0,1.6103469,3.1326976,0.5,1.4873662401842815,0.0,0.5645549519288449,0.9860312471692144,0.02513274075470567,3.0128429838088286,0.5,DeepFixel Spherical CNN,angle
1390,1.0,2.0,2.0,1.6338574,3.1415927,0.5,1.5707963267948966,3.0434178831651115,0.3831640675111043,0.907551184187494,0.02513274075470567,3.0128429838088286,0.5,DeepFixel Spherical CNN,angle
1391,0.0,2.0,2.0,1.4171634,3.137623,0.5,1.318116071652818,3.141592653589793,0.9219494481271232,0.932670982918404,0.025132796030624634,1.9266700726265134,0.5,DeepFixel Spherical CNN,angle
1391,1.0,2.0,2.0,1.3923374,3.1415927,0.5,1.4873662401842815,1.1780972450961724,0.0108839017781011,0.0460225360373792,0.025132796030624634,1.9266700726265134,0.5,DeepFixel Spherical CNN,angle
1392,0.0,2.0,2.0,2.2585716,3.1470761,0.5,0.9479697413828938,0.0,0.9439914427308734,0.9706105700024478,0.025132738354317903,1.234970418200628,0.5,DeepFixel Spherical CNN,angle
1392,1.0,2.0,2.0,2.2833521,3.1415927,0.5,0.8410686705679301,1.6689710972195777,0.0073015202960762,0.0516347428160184,0.025132738354317903,1.234970418200628,0.5,DeepFixel Spherical CNN,angle
1393,0.0,2.0,2.0,1.8856113,3.1531487,0.5,1.2309594173407747,0.098174770424681,0.9131718505172034,0.9493465738200124,0.02513282978964483,1.1813854448906373,0.5,DeepFixel Spherical CNN,angle
1393,1.0,2.0,2.0,1.908235,3.1415927,0.5,0.7305737448965522,1.45859658916669,0.004534188919896,0.0278628279417884,0.02513282978964483,1.1813854448906373,0.5,DeepFixel Spherical CNN,angle
1394,0.0,2.0,2.0,0.9407457,3.1128886,0.5,0.9479697413828938,3.141592653589793,0.960957583389387,0.9958549907739304,0.02513275807342424,1.96217028515175,0.5,DeepFixel Spherical CNN,angle
1394,1.0,2.0,2.0,0.9308637,3.1415927,0.5,1.0471975511965976,0.2945243112740431,0.0052486616673469,0.0478114523589434,0.02513275807342424,1.96217028515175,0.5,DeepFixel Spherical CNN,angle
1395,0.0,2.0,2.0,1.1292558,3.1432858,0.5,1.141020895490369,3.141592653589793,0.9294483486196428,0.9990148813620428,0.025132794358134175,1.229369833537422,0.5,DeepFixel Spherical CNN,angle
1395,1.0,2.0,2.0,1.1041691,3.1415927,0.5,1.141020895490369,-1.767145867644259,0.0051364866353557,0.0407323221771581,0.025132794358134175,1.229369833537422,0.5,DeepFixel Spherical CNN,angle
1396,0.0,2.0,2.0,1.5303142,3.1491175,0.5,1.4873662401842815,3.141592653589793,0.5719375583839714,0.9867482223264952,0.025132711837778324,3.0128429838088286,0.5,DeepFixel Spherical CNN,angle
1396,1.0,2.0,2.0,1.5063311,3.1415927,0.5,1.5707963267948966,0.098174770424681,0.3826723544737061,0.9063744973877944,0.025132711837778324,3.0128429838088286,0.5,DeepFixel Spherical CNN,angle
1397,0.0,2.0,2.0,0.34826627,3.1691625,0.5,0.3073950510845033,-2.8797932657906435,0.904404177206725,0.9496069750656,0.0251327071029034,1.2836845200383138,0.5,DeepFixel Spherical CNN,angle
